Year,Region,Drought_gdp,Extreme temperature_gdp,Flood_gdp,Storm_gdp,Wildfire_gdp,Drought_affected,Extreme temperature_affected,Flood_affected,Storm_affected,Wildfire_affected,Drought_deaths,Extreme temperature_deaths,Flood_deaths,Storm_deaths,Wildfire_deaths,Greenhouse gas emissions,Yearly average,Yearly anomaly average,Period,Total_Deaths,Total_Affected,Total_GDP_Loss
2016,Asia,0.009356058594861098,0.005511401346354414,0.10929131269555324,0.032655342751493316,0.0016109770550867546,13520000,158100,74166999,5889034,60137,0,421,3283,777,18,5.699557,21.023206458333334,0.6278352425000001,2000-2024,4499,93794270,0.15842509244334882
2016,Europe,0.0,0.0,0.02099864204602891,0.004421693567409105,0.0006914411834080264,0,0,61992,7200,1361,0,58,56,1,4,10.000526,9.678044708333333,0.6055362633333334,2000-2024,119,70553,0.026111776796846044
2016,North America,0.000308566610455312,0.0,0.055860385047779654,0.12232442664418212,0.02020373524451939,3600000,0,3509205,87564586,96452,0,0,153,834,16,14.163649,25.728143333333332,1.1108765516666668,2000-2024,1003,94770243,0.19869711354693648
2016,Oceania,0.0,0.0,0.003058025269068788,0.06727646233036967,0.006727655591951333,100000,0,7180,545950,540,0,0,1,52,2,20.720997,25.06043775,0.6065892308333334,2000-2024,55,653670,0.07706214319138979
2016,South America,0.013225747695075332,0.0,0.03870737575893861,0.0,0.0,665000,0,198621,0,0,0,0,78,0,0,9.739391,21.067458875,0.44934081841666673,2000-2024,78,863621,0.05193312345401394
2017,Africa,0.05021860693263571,0.0,0.000502158273381295,0.03469270765206017,0.01757652060170046,16561874,1775000,1450141,1317109,7500,0,0,312,400,9,3.7775903,25.062563666666666,0.34845336591666665,2000-2024,721,21111624,0.10298999345977763
2017,Asia,0.0003700767990897886,0.0,0.04524721484782403,0.04592615909737366,0.0,2000000,0,51549735,12093329,0,0,264,2650,1552,0,5.7492113,20.691937333333332,0.686505285,2000-2024,4466,65643064,0.09154345074428748
2017,Europe,0.009918108299356404,0.0,0.0005774067459648886,0.00963651649425481,0.003156545472925161,0,52759,45407,17445,17267,0,95,31,56,113,10.000076,9.901361416666667,0.4087322066666667,2000-2024,295,132878,0.02328857701250126
2017,North America,0.008991975829117482,0.0,0.00683390106801574,0.906721981450253,0.05467120573355818,0,0,174919,11935516,55745,0,0,91,543,45,14.06184,25.586433416666665,0.6296553666666668,2000-2024,679,12166180,0.9772190640809444
2017,Oceania,0.0,0.0,0.004371548900327562,0.19223018249883014,0.0011977070659803463,0,0,7204,53747,143,0,0,0,12,0,20.869635,25.008782625000002,0.44381475374999996,2000-2024,12,61094,0.19779943846513806
2017,South America,0.0,0.0,0.09508102091297504,0.0,0.01582765909601979,0,0,2392412,0,19608,0,0,259,0,11,9.597096,20.909117541666667,0.3745609925,2000-2024,270,2412020,0.11090868000899484
2018,Africa,0.0,0.0,0.032276389797253106,0.0,0.0,1226600,70000,3475674,506931,0,0,0,735,152,0,3.4957786,25.03398891666667,0.3857345545,2000-2024,887,5279205,0.032276389797253106
2018,Asia,0.003257201099838817,0.0,0.05088326538352138,0.09146816867355646,0.0,21700000,326768,30124913,15820069,0,0,427,2007,1324,17,5.84551,21.5112175,0.36076100975000003,2000-2024,3775,67971750,0.14560863515691666
2018,Europe,0.0,0.0,0.0036706034976581193,0.008940721771068505,0.00042935943660073455,0,0,75426,3730,5047,0,1138,48,35,100,9.907002,10.249727958333333,0.51597513875,2000-2024,1321,84203,0.01304068470532736
2018,North America,0.011072636312535132,0.0,0.0027340387858347387,0.13954181281618888,0.07970044969083755,2546610,0,392688,1564563,256240,0,70,44,187,104,14.145619,25.48465358333333,0.00045890266333333446,2000-2024,405,4760101,0.2330489376053963
2018,Oceania,0.07014838558727188,0.0,0.0021278427702386524,0.0035073935423490877,0.0,0,0,700,267200,0,0,0,0,9,0,19.54392,24.813154958333335,0.5206797958333333,2000-2024,9,267900,0.07578362189985963
2018,South America,0.10955655498088598,0.0,0.0014888464133123453,0.0,0.0,75000,0,193856,1200,0,0,0,41,2,0,9.469344,20.586593708333332,0.10679499041666668,2000-2024,43,270056,0.11104540139419833
2019,Africa,0.005416742969260955,0.0,0.00229107259646828,0.09047943100065402,0.0,6983000,125025,4811312,4583605,12,0,8,971,1306,50,3.4124873,25.20046191666667,0.5170809441666667,2000-2024,2335,16502954,0.09818724656638325
2019,Asia,7.445482127619228e-05,0.0,0.06090157153692993,0.11512577510192472,0.0,15704561,30897,28889809,33248550,3035,77,335,3745,649,31,5.951367,20.739998166666666,0.6442593083333333,2000-2024,4837,77876852,0.17610180146013085
2019,Europe,0.0,0.0,0.012345553795868854,0.0017158102234053308,0.00043825521447585675,0,5460,73715,154168,0,0,2727,88,53,0,9.60958,10.41699645,0.779918489,2000-2024,2868,233343,0.014499619233750042
2019,North America,0.0,0.0,0.03724419055649241,0.053048833614390105,0.005603870151770658,0,0,44175,106190,1265,0,0,37,510,3,13.93018,25.916497833333334,0.30935045583333337,2000-2024,550,151630,0.09589689432265318
2019,Oceania,0.0,0.0,0.11483284978942443,0.0,0.11483284978942443,0,0,10250,17780,9510,0,0,5,1,32,18.338604,24.885820958333333,0.5436869467833333,2000-2024,38,37540,0.22966569957884886
2019,South America,0.0,0.0,0.0,0.0,0.0,35032,0,1020745,0,10042942,8,0,292,0,0,9.441108,20.994733583333336,0.4566556591666666,2000-2024,300,11098719,0.0
2020,Africa,0.009908731196860693,0.0,0.01839061478090255,0.0,0.0,26089316,0,8127127,137110,0,0,0,1286,33,0,3.2954807,25.273505416666666,0.46182774725000003,2000-2024,1319,34353553,0.028299345977763242
2020,Asia,0.0,0.0,0.12957782781833696,0.06228532995164502,0.0,0,30000,25791327,30997862,141300,0,3,4722,906,22,5.7816052,21.028465583333332,0.9816399733333334,2000-2024,5653,56960489,0.19186315776998197
2020,Europe,0.0,0.0,0.001845439229032584,0.01095354651750514,0.0006616234794622098,0,0,85940,32870,1968,0,6567,23,70,16,8.915876,10.558412725,1.3652230483333332,2000-2024,6676,120778,0.013460609225999932
2020,North America,0.015329314221472738,0.0,0.012178288364249579,0.21587351602023608,0.037471655424395726,0,0,158956,9326336,0,45,0,49,692,32,12.56405,25.862964416666667,0.39908534383333333,2000-2024,818,9485292,0.28085277403035414
2020,Oceania,0.0,0.0,0.07373182030884418,0.16023167992512868,0.0005671502105755732,0,0,63600,515735,195,0,0,20,59,0,17.87588,25.153357541666665,0.5603352366666666,2000-2024,79,579530,0.23453065044454843
2020,South America,0.08176552732178997,0.0,0.016216797841241287,0.006132426354845963,0.0,0,0,126119,279529,126000,0,0,223,35,5,9.278587,21.18053875,0.40160624283333335,2000-2024,263,531648,0.10411475151787723
2021,Africa,0.03759156311314585,0.0,0.002839241334205363,0.0,0.0,39033941,0,2811656,618389,43503,0,0,369,66,90,3.3108938,25.14313866666667,0.5974137029166666,2000-2024,525,42507489,0.04043080444735121
2021,Asia,0.008506506589551531,0.0,0.06649618137859106,0.03122226462501185,0.0007655873708163459,28471000,0,22908617,17175088,561238,0,0,3209,1265,13,5.9399676,21.314742666666664,0.4882479241666666,2000-2024,4487,69115943,0.10699053996397079
2021,Europe,0.0,0.02184472150149948,0.16556738551740405,0.010809236108771101,0.0024926407655760353,0,0,399216,8398,99720,0,0,282,18,3,9.352693,9.571001608333333,0.08730251499999997,2000-2024,303,507334,0.20071398389325068
2021,North America,0.02928296514896009,0.0,0.019066467116357504,0.3987331028667791,0.0267318071950534,0,0,297882,26022,64610,0,1044,110,530,7,13.175419,25.6004275,0.8023958833333332,2000-2024,1691,388514,0.4738143423271501
2021,Oceania,0.0,0.0,0.1504353299017314,0.03927463734206832,0.0065006083294337855,10204,0,20980,99414,243,0,0,6,8,0,17.348114,25.127745291666663,0.6397791666666667,2000-2024,14,130841,0.1962105755732335
2021,South America,0.07809669440071959,0.0,0.01478628288733978,0.004555633011018664,0.0,0,0,3462372,521,1207,0,0,219,0,15,9.890444,20.726497291666668,0.13419246608333332,2000-2024,234,3464100,0.09743861029907804
2022,Africa,0.022432930019620666,0.0,0.2769064748201439,0.0005608240680183126,0.0,100839820,0,7399842,2325406,36768,2465,0,2169,384,44,3.2798626,24.918281333333336,0.27907896162499995,2000-2024,5062,110601836,0.2999002289077829
2022,Asia,0.01930936996302266,0.0,0.06485722717360387,0.008746311747416326,0.0,6100000,61667,45825382,8690554,12084,0,212,4935,736,4,6.064611,20.676638333333333,0.7105830058333332,2000-2024,5887,60689687,0.09291290888404286
2022,Europe,0.0,0.0,0.0001697543552245847,0.0075230784782828455,0.0,0,0,14720,62276,60889,0,61570,14,48,19,9.222396,10.615905341666666,0.9246687708333332,2000-2024,61651,137885,0.00769283283350743
2022,North America,0.0662765964024733,0.0,0.005368403597526701,0.38088556211354696,0.0009218465430016863,0,0,3096122,5797973,2402,136,0,122,436,6,13.2236185,25.396169333333333,0.27326521583333335,2000-2024,700,8896497,0.4534524086565487
2022,Oceania,0.0,0.0,0.4236332241459991,0.0012539541413196069,0.0,4480,0,247212,70254,0,0,0,31,1,0,16.610807,25.012563416666666,0.8896303925,2000-2024,32,321946,0.4248871782873187
2022,South America,0.09641315493591185,0.0,0.029550663368563077,0.0,0.018559523274117383,0,0,968130,35002,137136,0,0,779,0,3,10.090818,20.632339,-0.08628066641666667,2000-2024,782,1140268,0.1445233415785923
2023,Africa,0.0,0.0,0.0003366579463701766,0.22645896010464356,0.0,4036049,0,11559509,5529821,30026,0,0,4159,14688,34,3.20355,25.21341525,0.8098395808333332,2000-2024,18881,21155405,0.22679561805101373
2023,Asia,0.006588691096994406,0.0,0.0004227718782592206,0.06987311320754717,0.0,19400000,1032090,19024279,16470788,50805,0,531,2702,437,15,6.2254395,21.404332416666666,0.8710367149999999,2000-2024,3685,55977962,0.0768845761828008
2023,Europe,0.008325598948680797,0.0,0.052128948343835295,0.0004856622974020285,0.0008672507328907909,26000,0,1603719,556154,36387,0,47537,50,63,44,8.96112,10.869058966666666,1.1284146508333335,2000-2024,47694,2222260,0.06180746032280891
2023,North America,0.041955252951096124,0.001591408094435076,0.01081432827431141,0.16340847948285553,0.01649275435637999,10300,25,4958543,1341955,38497,247,26,229,221,132,12.961447,26.176663333333334,1.227899145,2000-2024,855,6349320,0.23426222315907813
2023,Oceania,0.0,0.0,0.09153210107627516,0.34204094525035095,0.0,113401,0,7137,959224,0,0,0,4,23,0,16.46416,24.963755125,0.6301194033333334,2000-2024,27,1079762,0.4335730463266261
2023,South America,0.057875826399820106,0.0,0.06450143917247583,0.04097607375758939,0.020835304699797618,3067115,0,1300180,402294,11716,10,0,298,70,38,9.877732,21.59805658333333,0.7307354514166665,2000-2024,416,4781305,0.18418864402968294
2024,Africa,0.029504937867887507,0.0,0.03924133420536298,0.032275997383911056,0.0,27955000,0,12075270,1376933,250,0,21,2717,279,0,3.1489234,25.561415999999998,1.05290525,2000-2024,3017,41407453,0.10102226945716154
2024,Asia,0.002322935431876363,0.0,0.0367874845927752,0.02228548402389305,0.0,266000,36377795,31898475,40507606,19900,0,4283,2669,1663,4,6.2676706,21.325184083333333,1.0688159466666667,2000-2024,8619,109069776,0.061395904048544614
2024,Europe,0.00037065741146342283,0.0,0.05319607777066415,0.010861818917006437,0.0019543754422616843,0,0,86657,326000,42399,0,62557,275,60,10,8.943579,10.937722345,1.3947885366666668,2000-2024,62902,455056,0.06638292954139569
2024,North America,0.01517706576728499,0.0,0.010680157391793142,0.5089333333333333,0.008178752107925801,100000,2567,1900177,5060799,7739,0,1161,63,570,5,12.801218,26.18532875,1.3965107241666666,2000-2024,1799,7071282,0.5429693086003373
2024,Oceania,0.0,0.0,0.02667290594291062,0.0,0.0,13924,0,6206,25134,0,0,0,2,1,0,16.234562,25.339723208333332,0.5358030866666668,2000-2024,3,45264,0.02667290594291062
2024,South America,0.13604677310546437,0.0,0.1843939734652575,0.021137845738700246,0.02900832021587587,1143043,0,3226383,747689,68124,0,0,282,16,151,9.801082,21.687675875,0.8733255053333334,2000-2024,449,5185239,0.37058691252529796
