date,local,ndoc,noc
1982-01-01,Coruche,0,0
1982-01-01,Mora,0,0
1982-01-01,Elvas,0,0
1982-01-01,Pegões,0,0
1982-01-01,Setúbal,0,0
1982-01-01,Alcácer do Sal,0,0
1982-01-01,Amareleja,0,0
1982-01-01,Beja,0,0
1982-01-01,Alvalade,0,0
1982-01-01,Mértola,0,0
1982-01-01,Zambujeira,0,0
1982-01-01,Castro Verde/N. Corvo,,
1982-01-01,V. R. de Santo António,0,0
1982-01-01,Faro/Aeroporto,0,0
1982-01-01,Sagres,0,0
1983-01-01,Alvega,0,0
1983-01-01,Portalegre,0,0
1983-01-01,Avis/Benavila,0,0
1983-01-01,Coruche,0,0
1983-01-01,Mora,0,0
1983-01-01,Elvas,0,0
1983-01-01,Pegões,0,0
1983-01-01,Setúbal,0,0
1983-01-01,Alcácer do Sal,0,0
1983-01-01,Amareleja,0,0
1983-01-01,Beja,0,0
1983-01-01,Alvalade,0,0
1983-01-01,Mértola,0,0
1983-01-01,Zambujeira,0,0
1983-01-01,Castro Verde/N. Corvo,0,0
1983-01-01,V. R. de Santo António,0,0
1983-01-01,Faro/Aeroporto,0,0
1983-01-01,Sagres,0,0
1984-01-01,Alvega,0,0
1984-01-01,Portalegre,0,0
1984-01-01,Avis/Benavila,0,0
1984-01-01,Coruche,0,0
1984-01-01,Mora,0,0
1984-01-01,Elvas,0,0
1984-01-01,Pegões,0,0
1984-01-01,Setúbal,0,0
1984-01-01,Alcácer do Sal,0,0
1984-01-01,Amareleja,0,0
1984-01-01,Beja,0,0
1984-01-01,Alvalade,0,0
1984-01-01,Mértola,0,0
1984-01-01,Zambujeira,0,0
1984-01-01,Castro Verde/N. Corvo,0,0
1984-01-01,V. R. de Santo António,0,0
1984-01-01,Faro/Aeroporto,0,0
1984-01-01,Sagres,0,0
1985-01-01,Alvega,0,0
1985-01-01,Portalegre,0,0
1985-01-01,Avis/Benavila,0,0
1985-01-01,Coruche,0,0
1985-01-01,Mora,0,0
1985-01-01,Elvas,0,0
1985-01-01,Pegões,0,0
1985-01-01,Setúbal,0,0
1985-01-01,Alcácer do Sal,0,0
1985-01-01,Amareleja,0,0
1985-01-01,Beja,0,0
1985-01-01,Alvalade,0,0
1985-01-01,Mértola,0,0
1985-01-01,Zambujeira,0,0
1985-01-01,Castro Verde/N. Corvo,0,0
1985-01-01,V. R. de Santo António,0,0
1985-01-01,Faro/Aeroporto,0,0
1985-01-01,Sagres,0,0
1986-01-01,Alvega,0,0
1986-01-01,Portalegre,0,0
1986-01-01,Avis/Benavila,0,0
1986-01-01,Coruche,0,0
1986-01-01,Mora,0,0
1986-01-01,Elvas,0,0
1986-01-01,Pegões,0,0
1986-01-01,Setúbal,0,0
1986-01-01,Alcácer do Sal,0,0
1986-01-01,Amareleja,0,0
1986-01-01,Beja,0,0
1986-01-01,Alvalade,0,0
1986-01-01,Mértola,0,0
1986-01-01,Zambujeira,0,0
1986-01-01,Castro Verde/N. Corvo,0,0
1986-01-01,V. R. de Santo António,0,0
1986-01-01,Faro/Aeroporto,0,0
1986-01-01,Sagres,0,0
1987-01-01,Alvega,0,0
1987-01-01,Portalegre,0,0
1987-01-01,Avis/Benavila,0,0
1987-01-01,Coruche,0,0
1987-01-01,Mora,9,1
1987-01-01,Elvas,0,0
1987-01-01,Pegões,8,1
1987-01-01,Setúbal,6,1
1987-01-01,Alcácer do Sal,0,0
1987-01-01,Amareleja,0,0
1987-01-01,Beja,0,0
1987-01-01,Alvalade,6,1
1987-01-01,Mértola,0,0
1987-01-01,Zambujeira,0,0
1987-01-01,Castro Verde/N. Corvo,0,0
1987-01-01,V. R. de Santo António,0,0
1987-01-01,Faro/Aeroporto,0,0
1987-01-01,Sagres,0,0
1988-01-01,Alvega,0,0
1988-01-01,Portalegre,0,0
1988-01-01,Avis/Benavila,0,0
1988-01-01,Coruche,0,0
1988-01-01,Mora,0,0
1988-01-01,Elvas,0,0
1988-01-01,Pegões,0,0
1988-01-01,Setúbal,0,0
1988-01-01,Alcácer do Sal,0,0
1988-01-01,Amareleja,0,0
1988-01-01,Beja,0,0
1988-01-01,Alvalade,0,0
1988-01-01,Mértola,0,0
1988-01-01,Zambujeira,0,0
1988-01-01,Castro Verde/N. Corvo,0,0
1988-01-01,V. R. de Santo António,0,0
1988-01-01,Faro/Aeroporto,0,0
1988-01-01,Sagres,0,0
1989-01-01,Alvega,0,0
1989-01-01,Portalegre,0,0
1989-01-01,Avis/Benavila,7,1
1989-01-01,Coruche,0,0
1989-01-01,Mora,0,0
1989-01-01,Elvas,0,0
1989-01-01,Pegões,0,0
1989-01-01,Setúbal,0,0
1989-01-01,Alcácer do Sal,0,0
1989-01-01,Amareleja,0,0
1989-01-01,Beja,0,0
1989-01-01,Alvalade,0,0
1989-01-01,Mértola,0,0
1989-01-01,Zambujeira,0,0
1989-01-01,Castro Verde/N. Corvo,0,0
1989-01-01,V. R. de Santo António,0,0
1989-01-01,Faro/Aeroporto,0,0
1989-01-01,Sagres,0,0
1990-01-01,Alvega,6,1
1990-01-01,Portalegre,0,0
1990-01-01,Avis/Benavila,9,1
1990-01-01,Coruche,0,0
1990-01-01,Mora,9,1
1990-01-01,Elvas,0,0
1990-01-01,Pegões,0,0
1990-01-01,Setúbal,0,0
1990-01-01,Alcácer do Sal,0,0
1990-01-01,Amareleja,0,0
1990-01-01,Beja,0,0
1990-01-01,Alvalade,0,0
1990-01-01,Mértola,0,0
1990-01-01,Zambujeira,8,1
1990-01-01,Castro Verde/N. Corvo,0,0
1990-01-01,V. R. de Santo António,0,0
1990-01-01,Faro/Aeroporto,0,0
1990-01-01,Sagres,0,0
1991-01-01,Alvega,7,1
1991-01-01,Portalegre,8,1
1991-01-01,Avis/Benavila,8,1
1991-01-01,Coruche,0,0
1991-01-01,Mora,6,1
1991-01-01,Elvas,6,1
1991-01-01,Pegões,0,0
1991-01-01,Setúbal,0,0
1991-01-01,Alcácer do Sal,0,0
1991-01-01,Amareleja,7,1
1991-01-01,Beja,7,1
1991-01-01,Alvalade,13,2
1991-01-01,Mértola,7,1
1991-01-01,Zambujeira,7,1
1991-01-01,Castro Verde/N. Corvo,7,1
1991-01-01,V. R. de Santo António,0,0
1991-01-01,Faro/Aeroporto,0,0
1991-01-01,Sagres,0,0
1992-01-01,Alvega,0,0
1992-01-01,Portalegre,0,0
1992-01-01,Avis/Benavila,0,0
1992-01-01,Coruche,0,0
1992-01-01,Mora,0,0
1992-01-01,Elvas,0,0
1992-01-01,Pegões,0,0
1992-01-01,Setúbal,0,0
1992-01-01,Alcácer do Sal,0,0
1992-01-01,Amareleja,0,0
1992-01-01,Beja,0,0
1992-01-01,Alvalade,0,0
1992-01-01,Mértola,0,0
1992-01-01,Zambujeira,6,1
1992-01-01,Castro Verde/N. Corvo,0,0
1992-01-01,V. R. de Santo António,0,0
1992-01-01,Faro/Aeroporto,0,0
1992-01-01,Sagres,0,0
1993-01-01,Alvega,0,0
1993-01-01,Portalegre,0,0
1993-01-01,Avis/Benavila,0,0
1993-01-01,Coruche,0,0
1993-01-01,Mora,0,0
1993-01-01,Elvas,0,0
1993-01-01,Pegões,0,0
1993-01-01,Setúbal,0,0
1993-01-01,Alcácer do Sal,0,0
1993-01-01,Amareleja,0,0
1993-01-01,Beja,0,0
1993-01-01,Alvalade,0,0
1993-01-01,Mértola,0,0
1993-01-01,Zambujeira,0,0
1993-01-01,Castro Verde/N. Corvo,0,0
1993-01-01,V. R. de Santo António,0,0
1993-01-01,Faro/Aeroporto,0,0
1993-01-01,Sagres,0,0
1994-01-01,Alvega,0,0
1994-01-01,Portalegre,0,0
1994-01-01,Avis/Benavila,0,0
1994-01-01,Coruche,0,0
1994-01-01,Mora,0,0
1994-01-01,Elvas,0,0
1994-01-01,Pegões,0,0
1994-01-01,Setúbal,0,0
1994-01-01,Alcácer do Sal,0,0
1994-01-01,Amareleja,0,0
1994-01-01,Beja,0,0
1994-01-01,Alvalade,0,0
1994-01-01,Mértola,0,0
1994-01-01,Zambujeira,0,0
1994-01-01,Castro Verde/N. Corvo,0,0
1994-01-01,V. R. de Santo António,0,0
1994-01-01,Faro/Aeroporto,0,0
1994-01-01,Sagres,0,0
1995-01-01,Alvega,0,0
1995-01-01,Portalegre,0,0
1995-01-01,Avis/Benavila,0,0
1995-01-01,Coruche,0,0
1995-01-01,Mora,0,0
1995-01-01,Elvas,7,1
1995-01-01,Pegões,0,0
1995-01-01,Setúbal,0,0
1995-01-01,Alcácer do Sal,0,0
1995-01-01,Amareleja,0,0
1995-01-01,Beja,0,0
1995-01-01,Alvalade,8,1
1995-01-01,Mértola,0,0
1995-01-01,Zambujeira,0,0
1995-01-01,Castro Verde/N. Corvo,0,0
1995-01-01,V. R. de Santo António,0,0
1995-01-01,Faro/Aeroporto,0,0
1995-01-01,Sagres,0,0
1996-01-01,Alvega,0,0
1996-01-01,Portalegre,0,0
1996-01-01,Avis/Benavila,0,0
1996-01-01,Coruche,0,0
1996-01-01,Mora,0,0
1996-01-01,Elvas,0,0
1996-01-01,Pegões,6,1
1996-01-01,Setúbal,0,0
1996-01-01,Alcácer do Sal,0,0
1996-01-01,Amareleja,0,0
1996-01-01,Beja,0,0
1996-01-01,Alvalade,0,0
1996-01-01,Mértola,0,0
1996-01-01,Zambujeira,0,0
1996-01-01,Castro Verde/N. Corvo,0,0
1996-01-01,V. R. de Santo António,0,0
1996-01-01,Faro/Aeroporto,0,0
1996-01-01,Sagres,0,0
1997-01-01,Alvega,0,0
1997-01-01,Portalegre,0,0
1997-01-01,Avis/Benavila,0,0
1997-01-01,Coruche,0,0
1997-01-01,Mora,0,0
1997-01-01,Elvas,0,0
1997-01-01,Pegões,0,0
1997-01-01,Setúbal,0,0
1997-01-01,Alcácer do Sal,0,0
1997-01-01,Amareleja,0,0
1997-01-01,Beja,0,0
1997-01-01,Alvalade,0,0
1997-01-01,Mértola,0,0
1997-01-01,Zambujeira,0,0
1997-01-01,Castro Verde/N. Corvo,0,0
1997-01-01,V. R. de Santo António,0,0
1997-01-01,Faro/Aeroporto,0,0
1997-01-01,Sagres,0,0
1998-01-01,Alvega,0,0
1998-01-01,Portalegre,6,1
1998-01-01,Avis/Benavila,0,0
1998-01-01,Coruche,0,0
1998-01-01,Mora,13,2
1998-01-01,Elvas,0,0
1998-01-01,Pegões,0,0
1998-01-01,Setúbal,0,0
1998-01-01,Alcácer do Sal,0,0
1998-01-01,Amareleja,6,1
1998-01-01,Beja,0,0
1998-01-01,Alvalade,6,1
1998-01-01,Mértola,0,0
1998-01-01,Zambujeira,0,0
1998-01-01,Castro Verde/N. Corvo,0,0
1998-01-01,V. R. de Santo António,0,0
1998-01-01,Faro/Aeroporto,0,0
1998-01-01,Sagres,0,0
1999-01-01,Alvega,0,0
1999-01-01,Portalegre,0,0
1999-01-01,Avis/Benavila,0,0
1999-01-01,Coruche,0,0
1999-01-01,Mora,0,0
1999-01-01,Elvas,0,0
1999-01-01,Pegões,0,0
1999-01-01,Setúbal,0,0
1999-01-01,Alcácer do Sal,0,0
1999-01-01,Amareleja,0,0
1999-01-01,Beja,0,0
1999-01-01,Alvalade,0,0
1999-01-01,Mértola,0,0
1999-01-01,Zambujeira,0,0
1999-01-01,Castro Verde/N. Corvo,0,0
1999-01-01,V. R. de Santo António,0,0
1999-01-01,Faro/Aeroporto,0,0
1999-01-01,Sagres,0,0
2000-01-01,Alvega,0,0
2000-01-01,Portalegre,0,0
2000-01-01,Avis/Benavila,0,0
2000-01-01,Coruche,0,0
2000-01-01,Mora,0,0
2000-01-01,Elvas,0,0
2000-01-01,Pegões,0,0
2000-01-01,Setúbal,0,0
2000-01-01,Alcácer do Sal,0,0
2000-01-01,Amareleja,0,0
2000-01-01,Beja,0,0
2000-01-01,Alvalade,0,0
2000-01-01,Mértola,0,0
2000-01-01,Zambujeira,0,0
2000-01-01,Castro Verde/N. Corvo,0,0
2000-01-01,V. R. de Santo António,0,0
2000-01-01,Faro/Aeroporto,0,0
2000-01-01,Sagres,0,0
2001-01-01,Alvega,2,0
2001-01-01,Portalegre,8,1
2001-01-01,Avis/Benavila,2,0
2001-01-01,Coruche,2,0
2001-01-01,Mora,2,0
2001-01-01,Elvas,2,0
2001-01-01,Pegões,1,0
2001-01-01,Setúbal,0,0
2001-01-01,Alcácer do Sal,1,0
2001-01-01,Amareleja,3,0
2001-01-01,Beja,2,0
2001-01-01,Alvalade,2,0
2001-01-01,Mértola,2,0
2001-01-01,Zambujeira,0,0
2001-01-01,Castro Verde/N. Corvo,2,0
2001-01-01,V. R. de Santo António,0,0
2001-01-01,Faro/Aeroporto,0,0
2001-01-01,Sagres,1,1
2002-01-01,Alvega,0,0
2002-01-01,Portalegre,0,0
2002-01-01,Avis/Benavila,0,0
2002-01-01,Coruche,0,0
2002-01-01,Mora,0,0
2002-01-01,Elvas,0,0
2002-01-01,Pegões,0,0
2002-01-01,Setúbal,0,0
2002-01-01,Alcácer do Sal,0,0
2002-01-01,Amareleja,0,0
2002-01-01,Beja,0,0
2002-01-01,Alvalade,0,0
2002-01-01,Mértola,0,0
2002-01-01,Zambujeira,0,0
2002-01-01,Castro Verde/N. Corvo,0,0
2002-01-01,V. R. de Santo António,0,0
2002-01-01,Faro/Aeroporto,0,0
2002-01-01,Sagres,0,0
2003-01-01,Alvega,16,1
2003-01-01,Portalegre,17,1
2003-01-01,Avis/Benavila,16,1
2003-01-01,Coruche,6,1
2003-01-01,Mora,17,1
2003-01-01,Elvas,11,1
2003-01-01,Pegões,0,0
2003-01-01,Setúbal,0,0
2003-01-01,Alcácer do Sal,0,0
2003-01-01,Amareleja,18,2
2003-01-01,Beja,10,1
2003-01-01,Alvalade,0,0
2003-01-01,Mértola,9,1
2003-01-01,Zambujeira,0,0
2003-01-01,Castro Verde/N. Corvo,9,1
2003-01-01,V. R. de Santo António,9,1
2003-01-01,Faro/Aeroporto,6,1
2003-01-01,Sagres,6,1
2004-01-01,Alvega,0,0
2004-01-01,Portalegre,16,2
2004-01-01,Avis/Benavila,6,1
2004-01-01,Coruche,0,0
2004-01-01,Mora,6,1
2004-01-01,Elvas,6,1
2004-01-01,Pegões,0,0
2004-01-01,Setúbal,0,0
2004-01-01,Alcácer do Sal,0,0
2004-01-01,Amareleja,7,1
2004-01-01,Beja,7,1
2004-01-01,Alvalade,6,1
2004-01-01,Mértola,0,0
2004-01-01,Zambujeira,0,0
2004-01-01,Castro Verde/N. Corvo,0,0
2004-01-01,V. R. de Santo António,12,2
2004-01-01,Faro/Aeroporto,6,1
2004-01-01,Sagres,0,0
2005-01-01,Alvega,14,2
2005-01-01,Portalegre,17,2
2005-01-01,Avis/Benavila,14,2
2005-01-01,Coruche,13,2
2005-01-01,Mora,0,0
2005-01-01,Elvas,14,2
2005-01-01,Pegões,0,0
2005-01-01,Setúbal,0,0
2005-01-01,Alcácer do Sal,0,0
2005-01-01,Amareleja,14,2
2005-01-01,Beja,0,0
2005-01-01,Alvalade,0,0
2005-01-01,Mértola,0,0
2005-01-01,Zambujeira,0,0
2005-01-01,Castro Verde/N. Corvo,6,1
2005-01-01,V. R. de Santo António,0,0
2005-01-01,Faro/Aeroporto,0,0
2005-01-01,Sagres,0,0
2006-01-01,Alvega,13,2
2006-01-01,Portalegre,0,0
2006-01-01,Avis/Benavila,9,1
2006-01-01,Coruche,22,3
2006-01-01,Mora,0,0
2006-01-01,Elvas,4,0
2006-01-01,Pegões,0,0
2006-01-01,Setúbal,0,0
2006-01-01,Alcácer do Sal,0,0
2006-01-01,Amareleja,5,0
2006-01-01,Beja,4,0
2006-01-01,Alvalade,5,0
2006-01-01,Mértola,4,0
2006-01-01,Zambujeira,0,0
2006-01-01,Castro Verde/N. Corvo,11,1
2006-01-01,V. R. de Santo António,0,0
2006-01-01,Faro/Aeroporto,0,0
2006-01-01,Sagres,0,0
2007-01-01,Alvega,0,0
2007-01-01,Portalegre,0,0
2007-01-01,Avis/Benavila,0,0
2007-01-01,Coruche,0,0
2007-01-01,Mora,0,0
2007-01-01,Elvas,0,0
2007-01-01,Pegões,0,0
2007-01-01,Setúbal,0,0
2007-01-01,Alcácer do Sal,0,0
2007-01-01,Amareleja,0,0
2007-01-01,Beja,0,0
2007-01-01,Alvalade,0,0
2007-01-01,Mértola,0,0
2007-01-01,Zambujeira,0,0
2007-01-01,Castro Verde/N. Corvo,0,0
2007-01-01,V. R. de Santo António,0,0
2007-01-01,Faro/Aeroporto,0,0
2007-01-01,Sagres,0,0
2008-01-01,Alvega,0,0
2008-01-01,Portalegre,0,0
2008-01-01,Avis/Benavila,0,0
2008-01-01,Coruche,6,1
2008-01-01,Mora,0,0
2008-01-01,Elvas,0,0
2008-01-01,Pegões,0,0
2008-01-01,Setúbal,0,0
2008-01-01,Alcácer do Sal,0,0
2008-01-01,Amareleja,0,0
2008-01-01,Beja,0,0
2008-01-01,Alvalade,0,0
2008-01-01,Mértola,6,1
2008-01-01,Zambujeira,0,0
2008-01-01,Castro Verde/N. Corvo,6,1
2008-01-01,V. R. de Santo António,0,0
2008-01-01,Faro/Aeroporto,0,0
2008-01-01,Sagres,0,0
2009-01-01,Alvega,6,1
2009-01-01,Portalegre,2,1
2009-01-01,Avis/Benavila,0,0
2009-01-01,Coruche,1,1
2009-01-01,Mora,6,1
2009-01-01,Elvas,2,1
2009-01-01,Pegões,1,1
2009-01-01,Setúbal,0,0
2009-01-01,Alcácer do Sal,6,1
2009-01-01,Amareleja,2,1
2009-01-01,Beja,1,1
2009-01-01,Alvalade,1,1
2009-01-01,Mértola,0,0
2009-01-01,Zambujeira,0,0
2009-01-01,Castro Verde/N. Corvo,1,1
2009-01-01,V. R. de Santo António,0,0
2009-01-01,Faro/Aeroporto,0,0
2009-01-01,Sagres,0,0
2010-01-01,Alvega,7,1
2010-01-01,Portalegre,11,2
2010-01-01,Avis/Benavila,7,1
2010-01-01,Coruche,7,1
2010-01-01,Mora,13,2
2010-01-01,Elvas,0,0
2010-01-01,Pegões,12,2
2010-01-01,Setúbal,0,0
2010-01-01,Alcácer do Sal,0,0
2010-01-01,Amareleja,0,0
2010-01-01,Beja,0,0
2010-01-01,Alvalade,0,0
2010-01-01,Mértola,0,0
2010-01-01,Zambujeira,0,0
2010-01-01,Castro Verde/N. Corvo,0,0
2010-01-01,V. R. de Santo António,0,0
2010-01-01,Faro/Aeroporto,0,0
2010-01-01,Sagres,0,0
2011-01-01,Alvega,0,0
2011-01-01,Portalegre,0,0
2011-01-01,Avis/Benavila,0,0
2011-01-01,Coruche,0,0
2011-01-01,Mora,0,0
2011-01-01,Elvas,0,0
2011-01-01,Pegões,0,0
2011-01-01,Setúbal,0,0
2011-01-01,Alcácer do Sal,0,0
2011-01-01,Amareleja,0,0
2011-01-01,Beja,0,0
2011-01-01,Alvalade,0,0
2011-01-01,Mértola,0,0
2011-01-01,Zambujeira,0,0
2011-01-01,Castro Verde/N. Corvo,0,0
2011-01-01,V. R. de Santo António,0,0
2011-01-01,Faro/Aeroporto,0,0
2011-01-01,Sagres,0,0
2012-01-01,Alvega,0,0
2012-01-01,Portalegre,0,0
2012-01-01,Avis/Benavila,0,0
2012-01-01,Coruche,0,0
2012-01-01,Mora,0,0
2012-01-01,Elvas,0,0
2012-01-01,Pegões,0,0
2012-01-01,Setúbal,0,0
2012-01-01,Alcácer do Sal,0,0
2012-01-01,Amareleja,0,0
2012-01-01,Beja,0,0
2012-01-01,Alvalade,0,0
2012-01-01,Mértola,0,0
2012-01-01,Zambujeira,0,0
2012-01-01,Castro Verde/N. Corvo,0,0
2012-01-01,V. R. de Santo António,0,0
2012-01-01,Faro/Aeroporto,0,0
2012-01-01,Sagres,0,0
2013-01-01,Alvega,16,2
2013-01-01,Portalegre,7,1
2013-01-01,Avis/Benavila,15,2
2013-01-01,Coruche,15,2
2013-01-01,Mora,16,2
2013-01-01,Elvas,7,1
2013-01-01,Pegões,8,1
2013-01-01,Setúbal,0,0
2013-01-01,Alcácer do Sal,0,0
2013-01-01,Amareleja,7,1
2013-01-01,Beja,7,1
2013-01-01,Alvalade,6,1
2013-01-01,Mértola,8,1
2013-01-01,Zambujeira,7,1
2013-01-01,Castro Verde/N. Corvo,7,1
2013-01-01,V. R. de Santo António,0,0
2013-01-01,Faro/Aeroporto,0,0
2013-01-01,Sagres,0,0
2014-01-01,Alvega,0,0
2014-01-01,Portalegre,0,0
2014-01-01,Avis/Benavila,0,0
2014-01-01,Coruche,0,0
2014-01-01,Mora,6,1
2014-01-01,Elvas,0,0
2014-01-01,Pegões,0,0
2014-01-01,Setúbal,0,0
2014-01-01,Alcácer do Sal,0,0
2014-01-01,Amareleja,0,0
2014-01-01,Beja,0,0
2014-01-01,Alvalade,6,1
2014-01-01,Mértola,0,0
2014-01-01,Zambujeira,0,0
2014-01-01,Castro Verde/N. Corvo,0,0
2014-01-01,V. R. de Santo António,0,0
2014-01-01,Faro/Aeroporto,0,0
2014-01-01,Sagres,0,0
2015-01-01,Alvega,7,1
2015-01-01,Portalegre,21,2
2015-01-01,Avis/Benavila,0,0
2015-01-01,Coruche,7,1
2015-01-01,Mora,8,1
2015-01-01,Elvas,8,1
2015-01-01,Pegões,7,1
2015-01-01,Setúbal,0,0
2015-01-01,Alcácer do Sal,6,1
2015-01-01,Amareleja,6,1
2015-01-01,Beja,8,1
2015-01-01,Alvalade,7,1
2015-01-01,Mértola,7,1
2015-01-01,Zambujeira,0,0
2015-01-01,Castro Verde/N. Corvo,6,1
2015-01-01,V. R. de Santo António,0,0
2015-01-01,Faro/Aeroporto,0,0
2015-01-01,Sagres,0,0
2016-01-01,Alvega,0,0
2016-01-01,Portalegre,7,1
2016-01-01,Avis/Benavila,0,0
2016-01-01,Coruche,0,0
2016-01-01,Mora,6,1
2016-01-01,Elvas,0,0
2016-01-01,Pegões,8,1
2016-01-01,Setúbal,8,1
2016-01-01,Alcácer do Sal,7,1
2016-01-01,Amareleja,0,0
2016-01-01,Beja,0,0
2016-01-01,Alvalade,6,1
2016-01-01,Mértola,0,0
2016-01-01,Zambujeira,0,0
2016-01-01,Castro Verde/N. Corvo,0,0
2016-01-01,V. R. de Santo António,0,0
2016-01-01,Faro/Aeroporto,0,0
2016-01-01,Sagres,0,0
2017-01-01,Alvega,24,3
2017-01-01,Portalegre,12,1
2017-01-01,Avis/Benavila,7,1
2017-01-01,Coruche,0,0
2017-01-01,Mora,7,1
2017-01-01,Elvas,12,1
2017-01-01,Pegões,6,1
2017-01-01,Setúbal,0,0
2017-01-01,Alcácer do Sal,6,1
2017-01-01,Amareleja,6,1
2017-01-01,Beja,6,1
2017-01-01,Alvalade,6,1
2017-01-01,Mértola,0,0
2017-01-01,Zambujeira,0,0
2017-01-01,Castro Verde/N. Corvo,12,2
2017-01-01,V. R. de Santo António,0,0
2017-01-01,Faro/Aeroporto,0,0
2017-01-01,Sagres,0,0
2018-01-01,Alvega,7,1
2018-01-01,Portalegre,6,1
2018-01-01,Avis/Benavila,6,1
2018-01-01,Coruche,7,1
2018-01-01,Mora,0,0
2018-01-01,Elvas,6,1
2018-01-01,Pegões,6,1
2018-01-01,Setúbal,6,1
2018-01-01,Alcácer do Sal,0,0
2018-01-01,Amareleja,6,1
2018-01-01,Beja,6,1
2018-01-01,Alvalade,6,1
2018-01-01,Mértola,6,1
2018-01-01,Zambujeira,0,0
2018-01-01,Castro Verde/N. Corvo,6,1
2018-01-01,V. R. de Santo António,0,0
2018-01-01,Faro/Aeroporto,0,0
2018-01-01,Sagres,0,0
2019-01-01,Alvega,2,1
2019-01-01,Portalegre,2,0
2019-01-01,Avis/Benavila,2,1
2019-01-01,Coruche,2,1
2019-01-01,Mora,2,0
2019-01-01,Elvas,3,0
2019-01-01,Pegões,2,1
2019-01-01,Setúbal,2,1
2019-01-01,Alcácer do Sal,2,0
2019-01-01,Amareleja,3,0
2019-01-01,Beja,3,0
2019-01-01,Alvalade,3,0
2019-01-01,Mértola,3,0
2019-01-01,Zambujeira,0,0
2019-01-01,Castro Verde/N. Corvo,6,0
2019-01-01,V. R. de Santo António,0,0
2019-01-01,Faro/Aeroporto,0,0
2019-01-01,Sagres,0,0
2020-01-01,Alvega,9,1
2020-01-01,Portalegre,0,0
2020-01-01,Avis/Benavila,8,1
2020-01-01,Coruche,0,0
2020-01-01,Mora,0,0
2020-01-01,Elvas,0,0
2020-01-01,Pegões,0,0
2020-01-01,Setúbal,0,0
2020-01-01,Alcácer do Sal,0,0
2020-01-01,Amareleja,0,0
2020-01-01,Beja,0,0
2020-01-01,Alvalade,8,1
2020-01-01,Mértola,0,0
2020-01-01,Zambujeira,0,0
2020-01-01,Castro Verde/N. Corvo,0,0
2020-01-01,V. R. de Santo António,0,0
2020-01-01,Faro/Aeroporto,0,0
2020-01-01,Sagres,0,0
2021-01-01,Alvega,14,2
2021-01-01,Portalegre,0,0
2021-01-01,Avis/Benavila,0,0
2021-01-01,Coruche,0,0
2021-01-01,Mora,0,0
2021-01-01,Elvas,0,0
2021-01-01,Pegões,0,0
2021-01-01,Setúbal,0,0
2021-01-01,Alcácer do Sal,0,0
2021-01-01,Amareleja,0,0
2021-01-01,Beja,0,0
2021-01-01,Alvalade,0,0
2021-01-01,Mértola,0,0
2021-01-01,Zambujeira,0,0
2021-01-01,Castro Verde/N. Corvo,0,0
2021-01-01,V. R. de Santo António,0,0
2021-01-01,Faro/Aeroporto,0,0
2021-01-01,Sagres,0,0
2022-01-01,Alvega,25,3
2022-01-01,Portalegre,18,2
2022-01-01,Avis/Benavila,18,2
2022-01-01,Coruche,19,2
2022-01-01,Mora,19,2
2022-01-01,Elvas,16,2
2022-01-01,Pegões,23,3
2022-01-01,Setúbal,7,1
2022-01-01,Alcácer do Sal,14,2
2022-01-01,Amareleja,16,2
2022-01-01,Beja,7,1
2022-01-01,Alvalade,13,2
2022-01-01,Mértola,7,1
2022-01-01,Zambujeira,8,1
2022-01-01,Castro Verde/N. Corvo,7,1
2022-01-01,V. R. de Santo António,0,0
2022-01-01,Faro/Aeroporto,0,0
2022-01-01,Sagres,0,0
2023-01-01,Alvega,12,2
2023-01-01,Portalegre,12,2
2023-01-01,Avis/Benavila,6,1
2023-01-01,Coruche,12,2
2023-01-01,Mora,6,1
2023-01-01,Elvas,12,2
2023-01-01,Pegões,12,2
2023-01-01,Setúbal,12,2
2023-01-01,Alcácer do Sal,12,2
2023-01-01,Amareleja,12,2
2023-01-01,Beja,12,2
2023-01-01,Alvalade,12,2
2023-01-01,Mértola,12,2
2023-01-01,Zambujeira,0,0
2023-01-01,Castro Verde/N. Corvo,12,2
2023-01-01,V. R. de Santo António,7,1
2023-01-01,Faro/Aeroporto,0,0
2023-01-01,Sagres,6,1
2024-01-01,Alvega,4,1
2024-01-01,Portalegre,10,2
2024-01-01,Avis/Benavila,4,1
2024-01-01,Coruche,4,1
2024-01-01,Mora,7,1
2024-01-01,Elvas,10,2
2024-01-01,Pegões,0,0
2024-01-01,Setúbal,0,0
2024-01-01,Alcácer do Sal,6,1
2024-01-01,Amareleja,2,1
2024-01-01,Beja,0,0
2024-01-01,Alvalade,3,1
2024-01-01,Mértola,1,0
2024-01-01,Zambujeira,0,0
2024-01-01,Castro Verde/N. Corvo,2,1
2024-01-01,V. R. de Santo António,0,0
2024-01-01,Faro/Aeroporto,0,0
2024-01-01,Sagres,0,0
2025-01-01,Alvega,29,4
2025-01-01,Portalegre,28,4
2025-01-01,Avis/Benavila,18,3
2025-01-01,Coruche,16,3
2025-01-01,Mora,33,5
2025-01-01,Elvas,24,4
2025-01-01,Pegões,14,3
2025-01-01,Setúbal,0,0
2025-01-01,Alcácer do Sal,6,1
2025-01-01,Amareleja,17,2
2025-01-01,Beja,15,3
2025-01-01,Alvalade,25,3
2025-01-01,Mértola,13,2
2025-01-01,Zambujeira,7,1
